configuration,source,device_key,power_scope,method,pair_index,moving_idx,fixed_idx,mi_before,mi_after,ssim_deformed_fixed,ssim_deformed_moving,dice_before,dice_after,flow_min,flow_max,flow_mean,flow_std,tre_before_mm,tre_mm,tre_median_mm,tre_label_count,tre_missing_warped_labels,tre_per_label_mm,model_inference_ms,postprocess_ms,total_runtime_ms,power_wall_time_s,cpu_energy_j,cpu_dynamic_energy_j,cpu_power_mean_w,gpu_energy_j,gpu_dynamic_energy_j,gpu_power_mean_w,gpu_power_peak_w,gpu_power_samples,energy_j,dynamic_energy_j,power_mean_w,process_rss_start_mb,process_rss_end_mb,process_rss_peak_mb,process_rss_delta_mb,process_memory_samples,tre_eligible_label_count,cpu_power_peak_w,cpu_power_samples,cpu_power_backend,power_repetitions
FPGA DPU,fpga,fpga,FPGA board: quantized DPU,v4_smoothed_0p75,8,15,3,0.5117392244171299,0.6051790422715551,0.7600833773612976,0.8518003225326538,0.5293892621994019,0.7424716949462891,-7.733551502227783,7.9286675453186035,0.05079004168510437,1.036014437675476,2.845947526395321,1.4618259109556675,1.605805218219757,16,[],"{'2': 2.148510694503784, '3': 0.7368963956832886, '4': 2.020953416824341, '7': 1.5238746404647827, '8': 0.523859977722168, '10': 1.6877357959747314, '11': 3.036348342895508, '12': 1.8419194221496582, '13': 0.9502354264259338, '14': 0.5164898633956909, '15': 1.0376640558242798, '16': 0.5831567049026489, '17': 2.035388469696045, '18': 1.07539701461792, '26': 1.884071946144104, '28': 1.786712408065796}",1835.3003654628992,97713.13757495955,99548.43794042245,102.12920284457505,111.33547177554733,18.46172793876189,1.0901433544427328,76.95075740440222,0.3538552709709417,0.7534647805046462,1.25,989,188.28622917994954,18.815583209732832,1.843608134947379,1060.58203125,1219.40234375,1474.03125,158.8203125,997,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_axial,0,2,17,0.5340559178971006,0.6245686785228735,0.7231137752532959,0.8481257557868958,0.543096125125885,0.7200729846954346,-16.58213233947754,17.9976863861084,-0.012783284299075603,1.0352213382720947,3.3141870200634003,2.220964305102825,2.137384355068207,16,[],"{'2': 0.593682587146759, '3': 1.0103330612182617, '4': 1.4950703382492065, '7': 3.3608763217926025, '8': 1.7164405584335327, '10': 1.292117714881897, '11': 5.092231273651123, '12': 2.558328151702881, '13': 3.0756990909576416, '14': 0.885754406452179, '15': 2.95082950592041, '16': 2.7897353172302246, '17': 3.52370548248291, '18': 1.3747602701187134, '26': 2.560335874557495, '28': 1.2555289268493652}",9363.691434729844,97469.66948499903,106833.36091972888,107.22995093371719,119.42373176150353,21.911495131154453,1.1137161839729253,80.4224632002879,0.0,0.75,0.75,1037,199.84619496179144,21.911495131154453,1.8637161839729255,1219.30078125,1164.96875,1502.57421875,-54.33203125,1041,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_mean_fused,0,2,17,0.5340559178971006,0.6104320128937577,0.7235273122787476,0.8157007098197937,0.543096125125885,0.781623363494873,-14.456494331359863,11.071969985961914,-0.017087595537304878,1.0757815837860107,3.3141870200634003,1.5735681802034378,1.4746639728546143,16,[],"{'2': 1.3076413869857788, '3': 1.6003389358520508, '4': 2.087630033493042, '7': 2.989292621612549, '8': 2.0530202388763428, '10': 0.7807902693748474, '11': 1.9024724960327148, '12': 0.7328728437423706, '13': 1.2348960638046265, '14': 0.7450659275054932, '15': 1.4725483655929565, '16': 2.257371664047241, '17': 2.7460763454437256, '18': 1.1660616397857666, '26': 1.476779580116272, '28': 0.6242324709892273}",29788.32098050043,97228.25715411454,127016.57813461497,128.71283697802573,147.77396171454734,30.725725587655187,1.1480903162733938,96.5346277335193,0.0,0.75,0.75,1245,244.30858944806664,30.725725587655187,1.8980903162733938,1219.30078125,1136.9765625,1452.06640625,-82.32421875,1253,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_smoothed_0p75,0,2,17,0.5340559178971006,0.6162233212441877,0.7225716710090637,0.833031415939331,0.543096125125885,0.7780613303184509,-12.860873222351074,10.329115867614746,-0.017087077721953392,1.0126689672470093,3.3141870200634003,1.6104351580142975,1.6313901543617249,16,[],"{'2': 1.0700551271438599, '3': 1.6443171501159668, '4': 2.084874391555786, '7': 3.01222562789917, '8': 1.8662372827529907, '10': 0.9456928372383118, '11': 1.786206603050232, '12': 0.8949371576309204, '13': 1.618463158607483, '14': 0.7256729006767273, '15': 2.2713096141815186, '16': 2.16461443901062, '17': 2.4590981006622314, '18': 1.059830665588379, '26': 1.441314935684204, '28': 0.7221125364303589}",29788.32098050043,97487.34409874305,127275.66507924348,128.97194167226553,148.0510722080535,30.76721274983704,1.1479324129605688,96.72895625419915,0.0,0.75,0.75,1248,244.7800284622527,30.76721274983704,1.897932412960569,1219.30078125,1057.9296875,1424.65234375,-161.37109375,1256,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_axial,1,1,12,0.5074835462133864,0.6035393978464418,0.7228731513023376,0.8459019064903259,0.5371754169464111,0.6829127073287964,-14.727065086364746,19.642093658447266,0.1160135418176651,1.0338925123214722,4.1216456815600395,2.7016221825033426,2.6325331926345825,16,[],"{'2': 3.1874020099639893, '3': 2.6587488651275635, '4': 2.5800118446350098, '7': 0.5543947219848633, '8': 1.5165197849273682, '10': 7.966923236846924, '11': 2.881491184234619, '12': 1.8427714109420776, '13': 2.6063175201416016, '14': 4.197061061859131, '15': 1.1722644567489624, '16': 0.4852358400821686, '17': 3.359086036682129, '18': 1.3590009212493896, '26': 3.609100103378296, '28': 3.2496259212493896}",9344.264142680913,97385.65090484917,106729.91504753008,106.89957113796845,118.50076086923107,21.288963365641003,1.1085241933879202,80.17467835347634,0.0,0.75,0.75,1031,198.6754392227074,21.288963365641003,1.8585241933879202,1052.0625,1110.57421875,1480.921875,58.51171875,1035,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_mean_fused,1,1,12,0.5074835462133864,0.5900255759795009,0.7237753868103027,0.813890814781189,0.5371754169464111,0.7614458799362183,-9.804730415344238,13.67992877960205,0.15826515853405,1.0598657131195068,4.1216456815600395,1.958773698657751,1.5963366627693176,16,[],"{'2': 3.26714825630188, '3': 2.5402159690856934, '4': 1.914347767829895, '7': 0.7470795512199402, '8': 1.6518921852111816, '10': 3.733025312423706, '11': 3.4604358673095703, '12': 3.665250778198242, '13': 1.474218487739563, '14': 0.6679221391677856, '15': 1.5036027431488037, '16': 0.539634644985199, '17': 2.8747200965881348, '18': 0.6238357424736023, '26': 1.1362684965133667, '28': 1.5407811403274536}",29758.995230309665,97701.33629906923,127460.33152937889,128.93127489183098,147.01858780264487,29.77170969788607,1.1402864659950702,96.69845616887324,0.0,0.75,0.75,1244,243.7170439715181,29.77170969788607,1.8902864659950702,1052.0625,949.90625,1384.87109375,-102.15625,1252,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_smoothed_0p75,1,1,12,0.5074835462133864,0.594950268731038,0.7219495177268982,0.8289262652397156,0.5371754169464111,0.7551993727684021,-8.044400215148926,12.868721961975098,0.15825623273849487,0.9988702535629272,4.1216456815600395,1.9651012420654297,1.6172396540641785,16,[],"{'2': 3.305410623550415, '3': 2.3735570907592773, '4': 2.442267894744873, '7': 0.7821769118309021, '8': 1.6082863807678223, '10': 3.990399122238159, '11': 3.01702880859375, '12': 3.5862207412719727, '13': 1.2927687168121338, '14': 0.7186399698257446, '15': 1.6261929273605347, '16': 0.6063750386238098, '17': 3.1028974056243896, '18': 0.604811429977417, '26': 1.000906229019165, '28': 1.3836805820465088}",29758.995230309665,97745.30599592254,127504.3012262322,128.97527135768905,147.07343043936962,29.786543048471135,1.1403227059820535,96.73145351826679,0.0,0.75,0.75,1245,243.8048839576364,29.786543048471135,1.8903227059820535,1052.0625,1058.34765625,1468.47265625,6.28515625,1253,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_axial,2,6,0,0.5126965057978938,0.5967958901169709,0.7513570189476013,0.8502862453460693,0.6787030696868896,0.7759519815444946,-11.276389122009277,11.574997901916504,-0.01127215288579464,0.8328893184661865,2.632415499538183,1.795721573755145,1.6760360598564148,16,[],"{'2': 0.42837536334991455, '3': 1.8176616430282593, '4': 1.5344104766845703, '7': 2.88134503364563, '8': 2.68440318107605, '10': 1.253661036491394, '11': 1.8286768198013306, '12': 4.175484657287598, '13': 3.3152191638946533, '14': 1.039288878440857, '15': 0.48492172360420227, '16': 1.0924549102783203, '17': 1.8771514892578125, '18': 0.7091190218925476, '26': 2.272782325744629, '28': 1.3365894556045532}",9283.637624233961,97850.56025814265,107134.19788237661,107.30422836402431,119.27262592464703,21.69284325611242,1.1115370544394627,80.47817127301823,0.0,0.75,0.75,1032,199.75079719766526,21.69284325611242,1.8615370544394627,1079.28515625,1101.76171875,1498.046875,22.4765625,1036,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_mean_fused,2,6,0,0.5126965057978938,0.5849354773679181,0.7517234683036804,0.8199763894081116,0.6787030696868896,0.7886613607406616,-10.210124969482422,8.003212928771973,0.019138889387249947,0.8719611167907715,2.632415499538183,1.695692889392376,1.1564759016036987,16,[],"{'2': 1.0605039596557617, '3': 3.299739122390747, '4': 0.8813568353652954, '7': 2.4258174896240234, '8': 2.9721343517303467, '10': 1.045872688293457, '11': 1.2121362686157227, '12': 3.131178855895996, '13': 3.509704113006592, '14': 0.7905281186103821, '15': 1.1008155345916748, '16': 0.6690558791160583, '17': 1.3857107162475586, '18': 0.5691773891448975, '26': 2.149425745010376, '28': 0.927929162979126}",29690.393992699683,97847.2753460519,127537.66933875158,129.0065357950516,147.36614318504098,30.050824696415923,1.142315327489738,96.7549018462887,0.0,0.75,0.75,1242,244.1210450313297,30.050824696415923,1.892315327489738,1079.28515625,1046.953125,1490.51953125,-32.33203125,1250,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_smoothed_0p75,2,6,0,0.5126965057978938,0.5868048195650674,0.7500823736190796,0.8389983773231506,0.6787030696868896,0.787563681602478,-9.500360488891602,6.709616184234619,0.019128788262605667,0.8050643801689148,2.632415499538183,1.6810312718153,1.3517915606498718,16,[],"{'2': 1.0626282691955566, '3': 3.109006404876709, '4': 0.9168207049369812, '7': 2.498293876647949, '8': 3.0083279609680176, '10': 1.1851228475570679, '11': 1.687203049659729, '12': 3.2689435482025146, '13': 2.523158311843872, '14': 0.9674195647239685, '15': 1.0050125122070312, '16': 0.7038962841033936, '17': 1.5184602737426758, '18': 0.6295842528343201, '26': 1.8988226652145386, '28': 0.9137998223304749}",29690.393992699683,97866.74751108512,127557.1415037848,129.02597290975973,147.55963162242944,30.226637507616665,1.1436428518592305,96.7694796823198,0.0,0.75,0.75,1242,244.32911130474923,30.226637507616665,1.8936428518592305,1079.28515625,1101.765625,1516.9296875,22.48046875,1250,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_axial,3,16,4,0.5216886606039635,0.6191657591195756,0.7480823993682861,0.863925039768219,0.613818883895874,0.7443816065788269,-15.905609130859375,11.607032775878906,0.019380025565624237,0.9963406920433044,3.745490901172161,2.0685035828500986,1.550256609916687,16,[],"{'2': 3.0105397701263428, '3': 1.4930334091186523, '4': 1.6074798107147217, '7': 0.8727370500564575, '8': 3.747910976409912, '10': 1.2662349939346313, '11': 4.032684803009033, '12': 0.6444724798202515, '13': 1.6932188272476196, '14': 0.38640281558036804, '15': 0.9123378396034241, '16': 1.2429338693618774, '17': 6.658913612365723, '18': 2.2690396308898926, '26': 2.7536768913269043, '28': 0.5044405460357666}",9377.621026709676,98733.2835169509,108110.90454366058,108.28202237421647,120.20729104003834,21.738326943485227,1.1101315657423614,81.21151678066235,0.0,0.75,0.75,1040,201.4188078207007,21.738326943485227,1.8601315657423614,1101.453125,1109.8046875,1520.453125,8.3515625,1044,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_mean_fused,3,16,4,0.5216886606039635,0.6084333909496429,0.7501708269119263,0.8337148427963257,0.613818883895874,0.7610135674476624,-15.241948127746582,10.318916320800781,0.03672666475176811,1.0230848789215088,3.745490901172161,2.3368888068944216,1.7690879702568054,16,[],"{'2': 3.3236074447631836, '3': 3.0067050457000732, '4': 1.6862739324569702, '7': 0.905971348285675, '8': 4.563321590423584, '10': 0.44313010573387146, '11': 1.8519020080566406, '12': 1.5602154731750488, '13': 2.9429001808166504, '14': 0.6597408652305603, '15': 1.179324746131897, '16': 0.5840970277786255, '17': 6.1198410987854, '18': 5.18836784362793, '26': 2.858822822570801, '28': 0.5159993767738342}",29743.139830883592,98917.49410424381,128660.63393512741,130.1448731343262,147.74415180824096,29.39365780171307,1.1352283670502337,97.60865485074464,0.0,0.75,0.75,1250,245.3528066589856,29.39365780171307,1.8852283670502337,1101.453125,947.73828125,1364.09375,-153.71484375,1258,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_smoothed_0p75,3,16,4,0.5216886606039635,0.6128924203415616,0.7485840320587158,0.8519029021263123,0.613818883895874,0.7535788416862488,-14.195788383483887,9.554509162902832,0.036715827882289886,0.9604902267456055,3.745490901172161,2.3557897694408894,2.0804595947265625,16,[],"{'2': 3.400907039642334, '3': 2.8146841526031494, '4': 1.6305466890335083, '7': 0.9208115935325623, '8': 4.528656959533691, '10': 0.6115198731422424, '11': 2.2777185440063477, '12': 1.8832006454467773, '13': 3.082172393798828, '14': 0.3576224446296692, '15': 0.7491163611412048, '16': 0.5655730366706848, '17': 6.400353908538818, '18': 5.209714889526367, '26': 2.7314698696136475, '28': 0.528567910194397}",29743.139830883592,98921.83019313961,128664.9700240232,130.14923326252028,147.82057812686125,29.466119128756866,1.135777556435516,97.61192494689021,0.0,0.75,0.75,1250,245.43250307375146,29.466119128756866,1.885777556435516,1101.453125,1056.390625,1471.58984375,-45.0625,1258,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_axial,4,14,8,0.5163238421344944,0.6046282199626015,0.7193865180015564,0.8474448323249817,0.5742167234420776,0.7202740907669067,-16.70236587524414,18.352880477905273,0.04831153526902199,1.0230070352554321,4.296920575201511,2.791857447475195,2.096345007419586,16,[],"{'2': 5.0753173828125, '3': 3.104069232940674, '4': 0.3925561308860779, '7': 7.3590569496154785, '8': 7.971880912780762, '10': 1.4677691459655762, '11': 3.1024184226989746, '12': 3.3224692344665527, '13': 2.8378539085388184, '14': 0.9949514865875244, '15': 1.3782867193222046, '16': 0.7885082960128784, '17': 2.350835084915161, '18': 1.8418549299240112, '26': 1.4970355033874512, '28': 1.1848558187484741}",9456.317878793925,97624.55529207364,107080.87317086756,107.25173553079367,118.93722201367352,21.40517501535802,1.108953821819739,80.43880164809525,0.0,0.75,0.75,1028,199.37602366176878,21.40517501535802,1.858953821819739,1078.48046875,1110.7109375,1507.18359375,32.23046875,1032,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_mean_fused,4,14,8,0.5163238421344944,0.5924340459387373,0.7193471193313599,0.8137471079826355,0.5742167234420776,0.7679404020309448,-11.46929931640625,15.648808479309082,0.08899404853582382,1.0223561525344849,4.296920575201511,2.5252364203333855,1.4709898829460144,16,[],"{'2': 4.695322036743164, '3': 3.8932530879974365, '4': 0.34950128197669983, '7': 7.939080238342285, '8': 7.838179588317871, '10': 0.9840283989906311, '11': 2.4918458461761475, '12': 3.631767511367798, '13': 1.479546308517456, '14': 0.5018730163574219, '15': 1.4624334573745728, '16': 0.7979917526245117, '17': 2.05850887298584, '18': 1.2696722745895386, '26': 0.35781100392341614, '28': 0.6529680490493774}",30200.766485650092,97796.63280490786,127997.39929055795,129.50036756508052,146.37710622033796,28.612709465842862,1.1303219363201886,97.12527567381039,0.0,0.75,0.75,1242,243.50238189414836,28.612709465842862,1.8803219363201886,1078.48046875,976.75390625,1399.0,-101.7265625,1250,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_smoothed_0p75,4,14,8,0.5163238421344944,0.5964843337314162,0.7181742787361145,0.8324184417724609,0.5742167234420776,0.761913537979126,-10.640864372253418,14.673125267028809,0.08897694200277328,0.9486858248710632,4.296920575201511,2.525621036067605,1.4662888646125793,16,[],"{'2': 4.674269676208496, '3': 3.7967679500579834, '4': 0.21248960494995117, '7': 8.07690715789795, '8': 7.813149452209473, '10': 1.1957441568374634, '11': 2.993844747543335, '12': 3.5344252586364746, '13': 1.4350844621658325, '14': 0.4815075397491455, '15': 1.4974932670593262, '16': 0.8727210760116577, '17': 1.5977061986923218, '18': 1.3076132535934448, '26': 0.339518278837204, '28': 0.5806944966316223}",30200.766485650092,97706.59468974918,127907.36117539927,129.4102280298248,146.31122853442093,28.62880241979901,1.1306001910505947,97.0576710223686,0.0,0.75,0.75,1241,243.36889955678953,28.62880241979901,1.8806001910505947,1078.48046875,1112.0078125,1523.76953125,33.52734375,1249,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_axial,5,5,9,0.5245065142387927,0.5986514377326833,0.7721909284591675,0.8964941501617432,0.5722911357879639,0.707644522190094,-15.046102523803711,19.038753509521484,0.04347781091928482,0.8701337575912476,3.2595636062324047,2.8814910128712654,2.3824020624160767,16,[],"{'2': 1.3889459371566772, '3': 0.8626992702484131, '4': 4.9827704429626465, '7': 2.546762704849243, '8': 1.565124273300171, '10': 3.015479803085327, '11': 7.819772243499756, '12': 3.1143925189971924, '13': 7.077253818511963, '14': 2.759777069091797, '15': 1.222136378288269, '16': 1.0826170444488525, '17': 1.4892586469650269, '18': 1.7170560359954834, '26': 3.2417685985565186, '28': 2.21804141998291}",9356.241569388658,97546.64140380919,106902.88297319785,107.0710450434126,119.19824224467558,21.83051065832224,1.1132630880397771,80.30328378255945,0.0,0.75,0.75,1024,199.50152602723503,21.83051065832224,1.8632630880397771,1053.33984375,1075.171875,1412.58984375,21.83203125,1028,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_mean_fused,5,5,9,0.5245065142387927,0.5874597597553834,0.7734619975090027,0.8648859262466431,0.5722911357879639,0.7799460887908936,-13.345952033996582,10.5857572555542,0.07176866382360458,0.912969708442688,3.2595636062324047,1.9193556532263756,1.579305648803711,16,[],"{'2': 1.7194606065750122, '3': 1.888630747795105, '4': 4.266451835632324, '7': 2.5875256061553955, '8': 2.2293050289154053, '10': 0.9640148282051086, '11': 2.7354021072387695, '12': 1.41830575466156, '13': 3.986354351043701, '14': 1.1207773685455322, '15': 0.8826935291290283, '16': 0.5285199284553528, '17': 2.7180838584899902, '18': 0.894368052482605, '26': 1.4391506910324097, '28': 1.3306461572647095}",29846.758652012795,97555.08931400254,127401.84796601534,128.86448005540296,145.92516644951257,28.739029899130504,1.132392466774201,96.64836004155222,0.0,0.75,0.75,1232,242.5735264910648,28.739029899130504,1.882392466774201,1053.33984375,1100.796875,1391.96484375,47.45703125,1240,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_smoothed_0p75,5,5,9,0.5245065142387927,0.5908861752840473,0.7721346616744995,0.8814009428024292,0.5722911357879639,0.7749963998794556,-11.751432418823242,9.40292739868164,0.0717640295624733,0.8491346836090088,3.2595636062324047,1.8683761283755302,1.659273386001587,16,[],"{'2': 1.6136213541030884, '3': 1.8064342737197876, '4': 4.0138044357299805, '7': 2.6002719402313232, '8': 2.192861795425415, '10': 1.1915614604949951, '11': 2.898602247238159, '12': 1.7049254179000854, '13': 3.76128888130188, '14': 0.9682194590568542, '15': 0.8394047021865845, '16': 0.5289244651794434, '17': 2.358118772506714, '18': 0.8465331196784973, '26': 1.3155395984649658, '28': 1.2539061307907104}",29846.758652012795,97632.2470260784,127479.0056780912,128.94159137737006,145.93122370464425,28.674964045848345,1.1317622354880907,96.70619353302754,0.0,0.75,0.75,1232,242.6374172376718,28.674964045848345,1.8817622354880907,1053.33984375,1075.3359375,1552.3515625,21.99609375,1240,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_axial,6,13,11,0.5017329558976177,0.5986211899671834,0.7556626200675964,0.8588585257530212,0.4667867124080658,0.6448379755020142,-15.024434089660645,18.713268280029297,0.024009324610233307,1.024524211883545,5.598027631640434,4.018353644758463,2.6705052852630615,16,[],"{'2': 0.8028954863548279, '3': 1.6263760328292847, '4': 8.3240385055542, '7': 1.3842942714691162, '8': 1.9040606021881104, '10': 3.2197623252868652, '11': 9.515656471252441, '12': 7.489927768707275, '13': 7.2870893478393555, '14': 4.1049981117248535, '15': 0.5352097153663635, '16': 0.8535642027854919, '17': 2.0723001956939697, '18': 5.122378826141357, '26': 7.929858207702637, '28': 2.121248245239258}",9636.890744790435,98855.73481069878,108492.62555548921,108.66193162929267,120.71434466427368,21.89990058888566,1.1109166094718306,81.4964487219695,0.0,0.75,0.75,1038,202.21079338624318,21.89990058888566,1.8609166094718306,1075.07421875,1056.50390625,1446.109375,-18.5703125,1042,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_mean_fused,6,13,11,0.5017329558976177,0.58542884728892,0.7585766911506653,0.8237550854682922,0.4667867124080658,0.7372738122940063,-14.417193412780762,13.637750625610352,0.0038537783548235893,1.0884658098220825,5.598027631640434,2.6185624562203884,2.2724128365516663,16,[],"{'2': 0.8417049646377563, '3': 2.8141047954559326, '4': 6.523278713226318, '7': 1.4099940061569214, '8': 1.9436639547348022, '10': 1.950909972190857, '11': 3.2694194316864014, '12': 6.418671131134033, '13': 2.8893890380859375, '14': 3.424743890762329, '15': 0.9738368391990662, '16': 0.7829298973083496, '17': 0.9672346115112305, '18': 3.673926591873169, '26': 2.5939157009124756, '28': 1.4192757606506348}",30397.91618473828,98801.17212282494,129199.08830756322,130.70595686743036,147.51861647778304,28.657886951463546,1.1286296356592613,98.02946765057277,0.0,0.75,0.75,1249,245.5480841283558,28.657886951463546,1.8786296356592613,1075.07421875,1055.31640625,1436.796875,-19.7578125,1257,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_smoothed_0p75,6,13,11,0.5017329558976177,0.5919900034061805,0.7569531202316284,0.8401495814323425,0.4667867124080658,0.7292391061782837,-13.490927696228027,12.91159725189209,0.0038568000309169292,1.0268359184265137,5.598027631640434,2.689324051141739,2.391524314880371,16,[],"{'2': 0.8258622884750366, '3': 2.79795503616333, '4': 6.72487735748291, '7': 1.471169114112854, '8': 1.985093593597412, '10': 1.9572160243988037, '11': 3.373582363128662, '12': 6.396190166473389, '13': 3.577666759490967, '14': 3.0785629749298096, '15': 0.8607291579246521, '16': 0.7631832957267761, '17': 1.6772758960723877, '18': 3.3910462856292725, '26': 2.880695104598999, '28': 1.268079400062561}",30397.91618473828,98878.44822695479,129276.36441169307,130.7832652614452,147.66225166052016,28.73121981339343,1.129060750741562,98.0874489460839,0.0,0.75,0.75,1249,245.74970060660405,28.73121981339343,1.879060750741562,1075.07421875,1056.50390625,1458.109375,-18.5703125,1257,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_axial,7,7,10,0.5090681874608713,0.5982274286019613,0.7126587629318237,0.8364729881286621,0.625015377998352,0.7535105347633362,-12.310969352722168,13.058209419250488,0.0455167330801487,0.8424162268638611,3.703852728009224,2.1861473508179188,1.8050182461738586,16,[],"{'2': 0.8050324320793152, '3': 1.3800256252288818, '4': 1.769348382949829, '7': 2.0965819358825684, '8': 4.383522033691406, '10': 1.5647737979888916, '11': 1.8406881093978882, '12': 1.6834383010864258, '13': 4.328453063964844, '14': 3.5642645359039307, '15': 0.7496671676635742, '16': 1.4395650625228882, '17': 2.078935146331787, '18': 2.6994144916534424, '26': 2.945256471633911, '28': 1.6493910551071167}",9758.314250968397,97468.55260012671,107226.86685109511,107.41417722357437,119.18503809263113,21.505270679943187,1.1095838666115425,80.56063291768078,0.0,0.75,0.75,1023,199.74567101031192,21.505270679943187,1.8595838666115427,1052.2265625,1083.79296875,1477.2734375,31.56640625,1027,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_mean_fused,7,7,10,0.5090681874608713,0.5926076253425901,0.7104336619377136,0.8063408136367798,0.625015377998352,0.7641151547431946,-11.328875541687012,10.160857200622559,0.03464510291814804,0.8848361372947693,3.703852728009224,1.8470651768147945,1.3391276597976685,16,[],"{'2': 0.5175100564956665, '3': 2.1079225540161133, '4': 0.3733826279640198, '7': 2.071399450302124, '8': 4.059903621673584, '10': 1.2792742252349854, '11': 2.1759679317474365, '12': 1.3414881229400635, '13': 3.0008132457733154, '14': 3.5040299892425537, '15': 0.9263341426849365, '16': 1.0978360176086426, '17': 1.1861315965652466, '18': 1.3367671966552734, '26': 3.288404941558838, '28': 1.2858771085739136}",30470.428936649114,97485.48596818,127955.91490482911,129.46538415458053,145.48517888562208,27.752595170050377,1.123738054273365,97.0990381159354,0.0,0.75,0.75,1233,242.58421700155745,27.752595170050377,1.8737380542733648,1052.2265625,1030.4453125,1378.5859375,-21.78125,1241,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_smoothed_0p75,7,7,10,0.5090681874608713,0.5948238733095108,0.7103931903839111,0.823820948600769,0.625015377998352,0.7605161070823669,-9.878927230834961,8.50081729888916,0.03464807942509651,0.8198282718658447,3.703852728009224,1.861014561727643,1.4715502262115479,16,[],"{'2': 0.42155078053474426, '3': 1.7952603101730347, '4': 0.680675208568573, '7': 2.148543357849121, '8': 4.016349792480469, '10': 1.3334665298461914, '11': 2.461263418197632, '12': 1.4625420570373535, '13': 3.265683889389038, '14': 3.495595932006836, '15': 0.8323397636413574, '16': 1.2840280532836914, '17': 0.6065943837165833, '18': 1.4805583953857422, '26': 3.099451780319214, '28': 1.3923293352127075}",30470.428936649114,97520.70234995335,127991.13128660247,129.50058035645634,145.5722444845822,27.807654222929706,1.1241049583244171,97.12543526734225,0.0,0.75,0.75,1234,242.69767975192445,27.807654222929706,1.8741049583244171,1052.2265625,1085.45703125,1390.1875,33.23046875,1242,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_axial,8,15,3,0.5117392244171299,0.612519129261931,0.7592675685882568,0.8674190044403076,0.5293892621994019,0.6942342519760132,-23.11994171142578,18.931100845336914,0.017773933708667755,1.1407396793365479,2.845947526395321,1.8310955837368965,1.5383535623550415,16,[],"{'2': 1.2554020881652832, '3': 0.6773870587348938, '4': 4.4717020988464355, '7': 1.314229965209961, '8': 0.7232199311256409, '10': 2.600708484649658, '11': 2.054758310317993, '12': 2.3874893188476562, '13': 3.26351261138916, '14': 0.941802442073822, '15': 1.0863031148910522, '16': 0.6969839930534363, '17': 2.525763750076294, '18': 1.380349040031433, '26': 1.69635808467865, '28': 2.2215590476989746}",9561.454033479095,99021.52610663325,108582.98014011234,108.75119948433712,120.55594778227307,21.66032575120399,1.1085482123775208,81.56339961325284,0.0,0.75,0.75,1034,202.11934739552592,21.66032575120399,1.8585482123775208,1080.21875,1048.2734375,1557.6640625,-31.9453125,1038,,,,,
